ID,type,path_to_file,begin_line,link_to_comment,comment,non-information,label,Expected
758,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBinding.java,24,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBinding.java#L24,"We have to put Entry Editor Previous before, because otherwise the decrease font size is found first",no,FALSE,0
403,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/UpdateTimestampListener.java,8,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/UpdateTimestampListener.java#L8,Updates the timestamp of changed entries if the feature is enabled,no,FALSE,0
46,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/ReplaceStringViewModel.java,60,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/ReplaceStringViewModel.java#L60,Does the actual operation on a Bibtex entry based on the settings specified in this same dialog. Returns the number of occurrences replaced.,no,FALSE,0
219,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBindingRepository.java,39,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBindingRepository.java#L39,Use default key bindings,yes,TRUE,1
236,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefExecutorService.java,73,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefExecutorService.java#L73,Executes a collection of callable tasks and returns a List of the resulting Future objects after the calculation is done. @param tasks The tasks to execute @return A List of Future objects that provide the returning values.,yes,TRUE,1
2,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/component/TemporalAccessorPicker.java,45,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/component/TemporalAccessorPicker.java#L45,Synchronize changes of the underlying date value with the temporalAccessorValue,no,FALSE,0
6,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java,137,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java#L137,each entry type,yes,TRUE,1
796,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,48,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L48,Headings,yes,TRUE,1
799,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,311,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L311,Update the merged entry,yes,TRUE,1
755,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,486,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L486,Remember the type in case we need to uniquefy.,no,FALSE,0
952,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java,128,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java#L128,"Create and display a new confirmation dialog. It will include a blue question icon on the left and a OK (with given label) and Cancel (also with given label) button. To create a confirmation dialog with custom buttons see also {@link #showCustomButtonDialogAndWait(Alert.AlertType, String, String, ButtonType...)}. @return true if the use clicked ""OK"" otherwise false
",no,FALSE,0
515,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java,322,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java#L322,This method stores all file paths of the files in the journalFiles property to the global JabRef preferences. Pseudo abbreviation files will not be stored.,no,FALSE,0
856,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/ClipBoardManager.java,49,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/ClipBoardManager.java#L49,Puts content onto the clipboard.,yes,TRUE,1
108,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java,276,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java#L276,TODO: switch Icon color searchIcon.setIcon(IconTheme.JabRefIcon.ADVANCED_SEARCH.getIcon());,no,FALSE,0
189,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/auximport/AuxParserResultViewModel.java,14,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/auximport/AuxParserResultViewModel.java#L14,Prints parsing statistics,no,FALSE,0
753,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,232,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java#L232,Pass other keys to parent,yes,TRUE,1
399,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditorViewModel.java,85,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditorViewModel.java#L85,Creates an instance of {@link LinkedFile} based on the given file. We try to guess the file type and relativize the path against the given file directories. TODO: Move this method to {@link LinkedFile} as soon as {@link CustomExternalFileType} lives in model.,no,FALSE,0
74,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/ExportCommand.java,59,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/ExportCommand.java#L59,Get list of exporters and sort before adding to file dialog,yes,TRUE,1
495,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeView.java,354,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeView.java#L354,"TODO: reflective access, should be removed",no,FALSE,0
899,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,172,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L172,"ensure that at each addition of a new entry, the entry is added to the groups interface",no,FALSE,0
854,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/AuxCommandLine.java,28,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/AuxCommandLine.java#L28,print statistics,no,FALSE,0
773,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java,36,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java#L36,remove newlines && hyphens before linebreaks,yes,TRUE,1
941,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java,29,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java#L29,"This will create and display new {@link ChoiceDialog} of type T with a default choice and a collection of possible choices  @implNote The implementation should accept {@code null} for {@code defaultChoice}, but callers should use {@link #showChoiceDialogAndWait(String, String, String, Collection)}.
",no,FALSE,0
714,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,1326,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L1326,"TODOSwingUtilities.invokeLater(() -> {undo.putValue(Action.SHORT_DESCRIPTION, event.getUndoDescription());undo.setEnabled(event.isCanUndo());redo.putValue(Action.SHORT_DESCRIPTION, event.getRedoDescription());redo.setEnabled(event.isCanRedo());});",no,FALSE,0
923,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,658,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L658,Update entry editor and preview according to selected entries,no,FALSE,0
400,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java,62,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java#L62,Create a default suggestion provider based on the toString() method of the generic objects using the provided stringConverter,no,FALSE,0
872,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java,372,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java#L372,"write an output, if something could be resolved",no,FALSE,0
220,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/PersistenceVisualStateTable.java,52,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/PersistenceVisualStateTable.java#L52,Store shown columns and their width in preferences.,no,FALSE,0
124,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java,23,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java#L23,Constructs a {@link ListCell} based on the view model of the row and a bunch of specified converter methods.,no,FALSE,0
107,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/SearchDisplayMode.java,18,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/SearchDisplayMode.java#L18,We have to use supplier for the localized text so that language changes are correctly reflected.,no,FALSE,0
379,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditorTabList.java,33,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditorTabList.java#L33,"Nothing set, so we use the default values:",no,FALSE,0
920,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,624,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L624,The database just changed.,yes,TRUE,1
743,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java,83,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java#L83,icon.setToolTipText(priorityViewModel.getLocalization());,yes,TRUE,1
588,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java,137,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java#L137,Merge entries:,no,FALSE,0
697,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntriesAction.java,56,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntriesAction.java#L56,Create a new entry and add it to the undo stack Remove the other two entries and add them to the undo stack (which is not working...),no,FALSE,0
893,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,1181,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L1181,Ensures that the results of the current search are updated when a new entry is inserted into the database Actual methods for performing search must run in javafx thread,no,FALSE,0
106,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java,59,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/BibtexKeyPatternPanel.java#L59,use preferences value if no DB is open,no,FALSE,0
247,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,993,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L993,update all tab titles,yes,TRUE,1
513,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BackgroundTask.java,157,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BackgroundTask.java#L157,"Sets the {@link Runnable} that is invoked after the task is finished, irrespectively if it was successful or failed with an error.",no,FALSE,0
980,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/GUIGlobals.java,41,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/GUIGlobals.java#L41,"Perform initializations that are only used in graphical mode. This is to prevent the ""Xlib: connection to "":0.0"" refused by server"" error when access to the X server on Un*x is unavailable.",no,FALSE,0
821,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OpenOfficePanel.java,532,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OpenOfficePanel.java#L532,Ask if keys should be generated,yes,TRUE,1
820,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java,112,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java#L112,fields,yes,TRUE,1
163,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java,362,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java#L362,Update journal abbreviation loader,yes,TRUE,1
525,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/RecursiveTreeItem.java,100,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/RecursiveTreeItem.java#L100,Are there children (or children of children...) that are matched? If yes we also need to show this node,no,FALSE,0
